nome;largura;altura;posicaoX;posicaoY;grau-textura;entropia;segundo-momento-ang;correlacao;energia;media-i;media-j;variancia-i;variancia-j;desvio-padrao-i;desvio-padrao-j;contraste;homogeneidade;media-tons-cinza;
98;105;107;1425;1117;90;0.4647770537899553;0.4137034104017779;0.8800410736166467;0.6431978003707552;2.5507637017070977;2.552201257861635;0.3004329297875552;0.3017224680307628;0.548117624043923;0.5492926979587138;0.07223719676549864;0.9638814016172508;98.0;
98;105;107;1425;1117;135;0.4935147021305341;0.3931144227346168;0.8321560622092421;0.6269883752786943;2.5432692307692313;2.5560595065312044;0.2952975849893938;0.3018283041512804;0.5434129046953098;0.5493890280586976;0.10041727140783745;0.9497913642960812;98.0;
98;105;107;1425;1117;180;0.45390229414983824;0.42079748702891806;0.8927263306610225;0.6486890526507427;2.545830337886413;2.557242990654206;0.2969650006899649;0.30225882593038017;0.5449449519813583;0.5497807071281968;0.06443206326383896;0.9677839683680804;98.0;
98;105;107;1425;1117;225;0.47828394786470096;0.4047487892888665;0.8563284626759826;0.6361987026777612;2.5447206095791;2.5546081277213353;0.2966212572094978;0.30053754600070354;0.5446294678122896;0.5482130480029671;0.08590348330914367;0.9570482583454282;98.0;
98;105;107;1425;1117;270;0.4647770537899553;0.4137034104017779;0.8800410736166467;0.6431978003707552;2.552201257861635;2.5507637017070977;0.3017224680307628;0.3004329297875552;0.5492926979587138;0.548117624043923;0.07223719676549864;0.9638814016172508;98.0;
98;105;107;1425;1117;315;0.4935147021305341;0.3931144227346168;0.832156062209242;0.6269883752786943;2.5560595065312044;2.543269230769231;0.3018283041512804;0.29529758498939385;0.5493890280586976;0.5434129046953098;0.10041727140783745;0.9497913642960812;98.0;
98;57;57;1561;1063;0;0.5118388936567267;0.398048889454212;0.8942336445882932;0.6309111581310097;2.3778195488721803;2.371240601503759;0.35161329074566117;0.3499623706823449;0.5929698902521621;0.5915761748772046;0.07424812030075187;0.962875939849624;89.0;
98;57;57;1561;1063;45;0.5451022335708168;0.3770584684766764;0.8527490319191487;0.6140508679878862;2.3730867346938775;2.3807397959183674;0.3525154720689296;0.3486596567836318;0.5937301340414933;0.5904740949301941;0.10331632653061223;0.948341836734694;89.0;
98;57;57;1561;1063;90;0.5328615438339035;0.3847371012116757;0.8666259617935244;0.620271796240709;2.372493734335839;2.3869047619047614;0.3502835055998392;0.34811172275927915;0.5918475357723805;0.5900099344581234;0.09335839598997492;0.9533208020050125;89.0;
98;57;57;1561;1063;135;0.5694977024876331;0.3614702776837776;0.8173041808158192;0.6012239829579136;2.3660714285714284;2.3874362244897958;0.3506855867346939;0.3502120495041129;0.5921871213853726;0.5917871657142565;0.1285076530612245;0.9357461734693877;89.0;
98;57;57;1561;1063;180;0.5118388936567267;0.398048889454212;0.8942336445882932;0.6309111581310097;2.371240601503759;2.3778195488721803;0.3499623706823449;0.35161329074566117;0.5915761748772046;0.5929698902521621;0.07424812030075187;0.962875939849624;89.0;
98;57;57;1561;1063;225;0.5451022335708168;0.3770584684766764;0.8527490319191487;0.6140508679878862;2.3807397959183674;2.3730867346938775;0.3486596567836318;0.3525154720689296;0.5904740949301941;0.5937301340414933;0.10331632653061223;0.948341836734694;89.0;
98;57;57;1561;1063;270;0.5328615438339035;0.3847371012116757;0.8666259617935244;0.620271796240709;2.3869047619047614;2.372493734335839;0.34811172275927915;0.35028350559983923;0.5900099344581234;0.5918475357723805;0.09335839598997492;0.9533208020050125;89.0;
98;57;57;1561;1063;315;0.5694977024876331;0.3614702776837776;0.8173041808158192;0.6012239829579136;2.3874362244897958;2.3660714285714284;0.3502120495041129;0.3506855867346939;0.5917871657142565;0.5921871213853726;0.1285076530612245;0.9357461734693877;89.0;
